aluminium,ammonia,arsenic,cadmium,chloramine,copper,bacteria,viruses,lead,nitrites,perchlorate,radium,selenium,silver,uranium
0.22,24.04,0.001,0.005,5.24,1.33,0.81,0.81,0.041,1.81,14.78,1.29,0.0,0.44,0.07
0.1,22.73,0.31000000000000005,0.04,4.01,0.01,0.78,0.78,0.146,1.67,4.64,4.9,0.05,0.48,0.06
1.0,22.79,0.02,0.005,7.08,0.61,0.0,0.0,0.136,1.62,37.96,5.67,0.06,0.15,0.08
0.38,25.49,0.001,0.002,2.46,0.71,0.66,0.66,0.182,1.9,5.61,4.84,0.08,0.05,0.05
1.0,28.74,0.31000000000000005,0.06,1.43,1.59,0.0,0.0,0.141,1.73,43.96,2.67,0.05,0.35,0.08
1.0,4.3,0.05,0.001,5.92,1.53,0.6,0.6,0.164,1.98,6.22,6.79,0.06,0.12,0.04
0.08,8.42,0.09,0.04,0.01,0.04,0.0,0.58,0.093,0.22,0.24,3.4,0.05,0.1,0.05
0.06,6.32,0.06,0.03,0.55,0.84,0.46,0.002,0.074,0.43,2.13,0.35,0.07,0.08,0.05
0.04,7.4,0.0,0.02,0.34,0.02,0.0,0.001,0.02,0.64,5.92,5.38,0.08,0.07,0.07
0.05,8.58,0.07,0.05,0.35,0.02,0.56,0.56,0.174,1.79,1.55,0.57,0.06,0.04,0.07
0.71,20.24,0.02,0.002,0.12,1.05,0.39,0.001,0.159,1.81,23.36,6.3,0.02,0.39,0.03
0.01,7.55,0.04,0.001,1.68,0.04,0.03,0.007,0.11,1.09,44.54,3.11,0.07,0.13,0.04
0.09,3.15,0.03,0.002,3.51,0.2,0.18,0.007,0.132,1.85,15.84,5.81,0.06,0.34,0.04
0.08,0.53,0.05,0.008,5.18,0.69,0.04,0.0,0.139,1.64,12.71,1.03,0.04,0.23,0.07
0.04,8.07,0.09,0.1,0.29,1.72,0.63,0.63,0.171,1.54,2.17,0.08,0.02,0.09,0.02
0.05,6.77,0.03,0.03,0.11,0.77,0.05,0.008,0.092,1.76,0.53,0.12,0.06,0.03,0.0
0.09,6.34,0.12,0.02,6.8,0.33,0.31,0.008,0.163,1.11,29.35,3.14,0.04,0.38,0.06
0.05,22.25,0.31000000000000005,0.12,4.19,0.38,0.93,0.93,0.097,2.12,31.52,4.4,0.02,0.45,0.05
0.04,0.66,0.02,0.0,0.08,1.69,0.99,0.99,0.063,1.17,1.52,1.42,0.07,0.09,0.0
0.05,25.67,0.0,0.05,0.64,0.09,0.09,0.006,0.18,0.58,5.45,0.11,0.08,0.1,0.07
1.0,10.36,0.01,0.003,0.41,0.55,0.61,0.61,0.087,1.1,53.02,2.53,0.09,0.37,0.05
0.09,10.79,0.07,0.09,0.18,1.89,0.89,0.89,0.033,0.22,0.38,2.05,0.0,0.04,0.02
0.05,14.35,0.06,0.04,0.01,1.98,1.0,1.0,0.1,0.55,0.86,1.46,0.09,0.0,0.08
0.07,3.38,0.07,0.09,0.25,0.08,0.34,0.004,0.172,2.1,4.44,4.62,0.05,0.08,0.08
1.0,10.06,0.05,0.008,6.43,0.39,0.0,0.0,0.158,1.34,41.53,4.71,0.01,0.22,0.07
1.0,17.18,0.31000000000000005,0.01,4.03,0.39,0.0,0.002,0.033,1.79,41.7,3.01,0.06,0.18,0.04
1.0,14.4,0.02,0.006,5.89,0.98,0.52,0.52,0.185,1.63,52.16,3.55,0.1,0.24,0.06
1.0,2.98,0.13,0.02,7.55,1.67,0.0,0.54,0.141,1.67,8.07,0.8,0.04,0.4,0.03
0.01,2.19,0.09,0.07,0.03,1.57,0.58,0.58,0.071,2.41,1.84,0.22,0.05,0.04,0.06
0.06,23.68,0.09,0.08,0.05,0.85,0.41,0.006,0.183,1.37,0.23,4.91,0.03,0.05,0.02
1.0,0.83,0.31000000000000005,0.08,1.77,0.31,0.37,0.001,0.154,2.57,13.84,5.69,0.09,0.18,0.04
0.05,0.76,0.05,0.08,0.12,0.04,0.0,0.0,0.041,1.52,0.18,6.38,0.02,0.07,0.07
0.05,19.16,0.09,0.01,0.53,0.08,0.0,0.008,0.019,0.31,0.54,0.09,0.03,0.05,0.04
1.0,26.71,0.05,0.06,6.13,1.62,0.45,0.0,0.138,2.47,4.79,0.2,0.01,0.01,0.06
0.04,15.1,0.02,0.02,0.01,0.08,0.0,0.59,0.047,0.15,0.2,0.91,0.06,0.0,0.02
0.11,9.31,0.03,0.001,0.88,1.49,0.42,0.009,0.159,1.24,29.85,5.52,0.04,0.39,0.0
0.02,9.99,0.08,0.04,0.08,1.66,0.32,0.001,0.017,1.72,1.31,0.59,0.03,0.06,0.08
0.1,9.62,0.03,0.1,0.38,1.09,0.0,0.53,0.075,0.3,6.05,0.33,0.05,0.07,0.09
1.0,28.83,0.04,0.006,0.1,0.46,0.41,0.008,0.108,1.91,8.0,3.52,0.02,0.27,0.08
0.07,9.77,0.01,0.09,0.49,0.44,0.77,0.77,0.112,1.52,5.05,0.01,0.01,0.01,0.06
1.0,5.29,0.28,0.02,6.67,1.54,0.01,0.007,0.145,1.72,36.96,5.87,0.02,0.21,0.07
0.08,12.06,0.03,0.04,0.02,0.05,0.0,0.001,0.06,0.2,1.43,0.24,0.03,0.07,0.05
1.0,28.47,0.31000000000000005,0.03,2.96,1.43,0.0,0.92,0.097,1.42,39.08,5.03,0.07,0.28,0.01
0.03,4.03,0.06,0.08,0.0,1.53,0.6,0.6,0.164,1.98,0.37,4.98,0.06,0.01,0.04
1.0,23.54,0.31000000000000005,0.02,3.36,1.5,0.74,0.74,0.152,1.93,44.73,5.94,0.07,0.22,0.02
0.08,18.02,0.04,0.005,5.22,0.62,0.23,0.006,0.12,1.3,6.87,5.77,0.01,0.03,0.07
1.0,24.15,0.31000000000000005,0.01,5.8,0.15,0.45,0.008,0.025,1.52,8.03,7.12,0.09,0.26,0.04
1.0,11.77,0.31000000000000005,0.04,7.68,1.5,0.0,0.007,0.166,1.6,18.67,4.98,0.07,0.47,0.07
0.0,13.53,0.01,0.1,0.56,1.54,0.0,0.006,0.2,0.94,4.83,0.85,0.09,0.01,0.04
0.1,26.8,0.02,0.02,0.6,1.69,0.25,0.001,0.021,1.27,0.44,0.69,0.01,0.0,0.01
0.02,10.89,0.03,0.02,0.02,1.89,0.89,0.89,0.033,1.73,10.08,4.26,0.0,0.07,0.02
1.0,18.07,0.31000000000000005,0.11,3.38,1.07,0.0,0.0,0.06,1.83,22.71,1.55,0.1,0.04,0.08
0.03,27.19,0.09,0.07,0.23,0.07,0.0,0.54,0.048,0.76,1.92,0.03,0.02,0.01,0.05
1.0,24.72,0.05,0.004,7.63,1.56,0.0,0.0,0.075,1.77,48.48,1.98,0.03,0.47,0.06
0.06,8.58,0.31000000000000005,0.03,6.8,0.01,0.62,0.62,0.021,1.25,17.02,6.67,0.08,0.24,0.07
0.09,9.94,0.04,0.03,0.26,0.73,0.69,0.69,0.011,1.47,0.47,0.35,0.02,0.05,0.08
0.01,13.83,0.08,0.08,0.03,0.0,0.05,0.003,0.078,0.77,2.6,3.2,0.07,0.09,0.01
0.01,25.54,0.05,0.05,0.02,1.44,0.0,0.004,0.162,0.01,1.09,1.54,0.01,0.05,0.0
0.06,4.28,0.04,0.01,0.08,0.18,0.03,0.008,0.081,0.86,1.08,0.98,0.03,0.04,0.03
0.07,23.74,0.02,0.007,6.13,1.41,0.79,0.79,0.085,1.47,26.27,1.89,0.06,0.13,0.08
0.09,12.46,0.05,0.03,0.01,1.97,0.37,0.001,0.06,1.27,6.71,0.56,0.03,0.09,0.05
0.02,26.05,0.01,0.01,0.61,0.1,0.0,0.51,0.025,0.85,0.68,2.5,0.08,0.06,0.06
0.06,19.75,0.06,0.06,0.2,0.13,0.48,0.008,0.088,1.99,1.03,0.99,0.05,0.0,0.02
0.03,19.58,0.04,0.01,0.63,1.23,0.56,0.56,0.012,2.71,5.95,0.81,0.07,0.07,0.08
1.0,1.53,0.01,0.007,3.74,0.85,0.9,0.9,0.154,1.85,29.96,4.47,0.03,0.19,0.0
0.07,23.34,0.07,0.06,0.04,1.5,0.74,0.74,0.152,0.72,1.77,4.14,0.07,0.07,0.02
0.15,23.71,0.05,0.007,1.37,0.09,0.14,0.0,0.065,1.3,47.65,3.87,0.04,0.37,0.06
1.0,29.07,0.03,0.009,5.31,1.12,0.0,0.0,0.159,1.91,52.66,0.84,0.02,0.13,0.03
0.05,29.66,0.09,0.06,0.19,0.03,0.0,0.77,0.11,0.11,1.53,2.73,0.06,0.01,0.04
1.0,8.22,0.04,0.001,0.26,1.22,0.0,0.0,0.082,1.51,53.64,7.02,0.04,0.2,0.01
1.0,25.29,0.04,0.04,1.77,0.02,0.47,0.004,0.17,1.81,43.78,6.09,0.06,0.33,0.07
0.03,21.97,0.31000000000000005,0.13,7.43,1.05,0.25,0.007,0.109,1.16,44.79,0.49,0.04,0.47,0.05
0.8,13.59,0.03,0.002,0.89,1.06,0.96,0.96,0.158,1.64,35.76,3.42,0.03,0.15,0.03
0.05,23.14,0.0,0.06,0.0,1.41,0.0,0.79,0.085,0.13,3.69,0.36,0.06,0.06,0.08
1.0,12.38,0.13,0.13,4.85,0.24,0.0,0.008,0.196,1.81,10.74,5.94,0.03,0.1,0.07
0.17,27.79,0.31000000000000005,0.09,2.35,0.04,0.68,0.68,0.182,1.73,24.56,6.17,0.01,0.07,0.07
0.04,11.32,0.05,0.06,0.0,0.13,0.82,0.82,0.072,1.37,7.95,0.5,0.02,0.08,0.04
0.04,16.16,0.31000000000000005,0.04,4.73,0.08,0.89,0.89,0.001,2.21,11.27,7.23,0.09,0.13,0.08
0.06,9.5,0.02,0.05,0.26,0.54,0.89,0.89,0.07,2.03,0.14,0.2,0.06,0.08,0.08
0.06,5.74,0.08,0.03,0.44,0.08,0.0,0.007,0.037,0.83,1.19,0.45,0.09,0.08,0.05
0.01,2.55,0.09,0.08,0.57,0.05,0.0,0.64,0.093,0.66,4.23,0.58,0.07,0.09,0.03
0.2,2.55,0.31000000000000005,0.09,6.46,0.05,0.06,0.005,0.048,2.08,21.85,1.0,0.08,0.28,0.03
0.1,24.25,0.02,0.04,0.06,0.03,0.0,0.77,0.172,0.13,0.02,2.08,0.02,0.02,0.05
0.02,28.27,0.09,0.04,0.35,0.7,0.97,0.97,0.196,0.62,2.83,1.83,0.1,0.01,0.01
0.08,14.44,0.001,0.008,7.58,0.67,0.92,0.92,0.057,1.28,29.4,7.19,0.09,0.2,0.0
0.01,19.02,0.04,0.003,6.24,1.9,0.84,0.84,0.028,1.83,31.67,7.31,0.02,0.44,0.05
0.07,17.38,0.04,0.01,0.09,1.82,0.99,0.99,0.108,1.82,5.25,0.8,0.1,0.04,0.07
0.01,9.74,0.001,0.002,2.83,0.42,0.36,0.008,0.056,1.34,36.49,3.92,0.06,0.1,0.02
1.0,7.16,0.31000000000000005,0.1,6.3,0.1,0.0,0.003,0.007,1.86,2.86,6.28,0.05,0.1,0.05
0.85,19.27,0.19,0.05,6.48,1.95,0.0,0.94,0.047,1.47,43.72,4.62,0.03,0.38,0.01
0.03,10.98,0.05,0.08,0.63,1.5,0.0,0.007,0.166,0.6,3.21,2.45,0.07,0.03,0.07
0.04,0.28,0.02,0.003,5.17,1.96,0.37,0.006,0.007,1.35,48.75,5.48,0.1,0.15,0.01
0.0,13.93,0.31000000000000005,0.05,7.04,0.04,0.42,0.0,0.001,1.76,38.08,3.48,0.07,0.23,0.09
0.01,24.78,0.11,0.01,5.3,0.06,0.89,0.89,0.062,1.41,50.29,4.02,0.1,0.36,0.04
1.0,11.06,0.04,0.007,0.21,0.41,0.0,0.0,0.127,1.77,48.37,3.55,0.07,0.04,0.03
0.05,5.58,0.06,0.09,0.2,0.09,0.0,0.007,0.062,0.6,10.06,0.39,0.03,0.0,0.03
1.0,26.16,0.3,0.08,2.45,1.81,0.7,0.7,0.018,2.14,34.6,4.98,0.03,0.3,0.01
0.02,16.29,0.01,0.05,0.08,0.05,0.0,0.71,0.09,0.03,0.36,1.13,0.06,0.05,0.03
1.0,23.47,0.03,0.005,7.72,1.97,0.0,0.0,0.121,1.09,16.15,5.97,0.08,0.2,0.01
0.09,22.49,0.04,0.001,3.04,0.42,0.85,0.85,0.079,1.57,42.98,1.02,0.05,0.27,0.01
1.0,16.43,0.01,0.007,0.11,1.46,0.0,0.0,0.166,1.77,13.79,0.06,0.08,0.18,0.02
0.06,29.09,0.1,0.09,0.09,0.08,0.0,0.008,0.011,0.36,1.28,2.95,0.1,0.06,0.06
0.06,6.44,0.31000000000000005,0.0,4.15,1.22,0.99,0.99,0.03,1.13,50.59,7.15,0.0,0.44,0.03
0.05,26.05,0.08,0.09,0.54,0.26,0.0,0.74,0.197,0.03,3.66,0.4,0.1,0.08,0.07
0.05,16.69,0.01,0.09,0.15,0.02,0.0,0.81,0.155,0.9,2.54,2.78,0.07,0.04,0.09
0.04,11.64,0.01,0.009,5.67,0.4,0.42,0.008,0.062,1.26,26.12,7.76,0.06,0.03,0.09
0.09,0.12,0.31000000000000005,0.01,1.61,0.1,0.99,0.99,0.001,1.27,31.21,2.39,0.07,0.25,0.0
0.09,6.19,0.02,0.01,0.45,0.56,0.29,0.001,0.186,1.71,2.53,6.6,0.08,0.08,0.08
0.12,14.86,0.31000000000000005,0.02,6.39,0.81,0.0,0.0,0.005,1.73,17.69,1.67,0.04,0.0,0.03
0.03,29.02,0.03,0.003,6.14,1.18,0.38,0.005,0.044,1.45,16.61,2.27,0.06,0.24,0.0
0.02,7.85,0.03,0.07,0.08,1.22,0.46,0.007,0.082,0.09,8.28,0.01,0.04,0.07,0.01
0.79,14.03,0.31000000000000005,0.04,3.27,0.63,0.08,0.001,0.144,1.28,48.53,5.76,0.06,0.5,0.02
0.06,22.68,0.06,0.06,0.54,1.52,0.68,0.68,0.105,1.36,0.82,2.43,0.04,0.09,0.01
0.72,28.53,0.04,0.005,7.21,1.83,0.55,0.55,0.188,1.55,22.69,7.24,0.04,0.49,0.06
0.06,10.44,0.08,0.1,0.39,0.02,0.0,0.59,0.119,0.54,0.28,2.18,0.08,0.03,0.05
0.07,9.75,0.1,0.09,0.28,0.05,0.0,0.0,0.178,1.29,3.28,4.83,0.02,0.09,0.02
0.1,28.38,0.01,0.09,0.14,0.13,0.0,0.008,0.088,1.02,3.27,1.61,0.05,0.1,0.02
0.07,1.14,0.07,0.05,0.06,0.0,0.0,0.004,0.062,0.53,0.81,0.13,0.03,0.06,0.04
0.05,29.54,0.31000000000000005,0.08,1.49,0.05,0.14,0.001,0.001,1.95,31.42,1.54,0.03,0.2,0.06
0.05,9.99,0.09,0.06,0.06,1.13,0.48,0.003,0.162,0.92,0.66,0.21,0.03,0.05,0.07
0.05,12.88,0.06,0.01,0.05,0.73,0.45,0.006,0.053,1.73,7.79,0.69,0.1,0.06,0.04
0.02,1.0,0.06,0.06,0.24,0.02,0.0,0.0,0.162,1.45,2.21,0.62,0.07,0.07,0.03
0.03,7.29,0.05,0.07,0.04,1.97,0.69,0.69,0.184,1.74,2.08,1.23,0.01,0.04,0.07
0.06,27.87,0.04,0.09,0.14,0.08,0.0,0.002,0.136,0.51,0.36,0.91,0.09,0.1,0.02
0.1,15.9,0.04,0.01,0.05,1.46,0.83,0.83,0.166,1.77,0.18,0.62,0.08,0.09,0.02
0.09,1.65,0.05,0.06,0.06,0.06,0.0,0.56,0.026,0.39,9.58,0.61,0.02,0.08,0.08
0.07,0.64,0.01,0.03,0.04,0.8,0.0,0.0,0.087,1.09,3.39,1.69,0.03,0.08,0.08
0.06,6.88,0.08,0.08,0.22,0.08,0.0,0.0,0.18,1.66,0.45,3.63,0.02,0.08,0.01
0.06,13.99,0.05,0.01,0.14,0.28,0.2,0.008,0.052,1.8,0.47,2.52,0.06,0.01,0.02
0.09,26.12,0.06,0.05,0.03,0.28,0.0,0.008,0.052,0.29,0.3,3.42,0.06,0.09,0.02
0.06,6.86,0.06,0.08,0.4,0.78,0.5,0.5,0.18,2.18,11.37,2.14,0.0,0.08,0.02
0.09,20.14,0.08,0.09,0.06,0.54,0.55,0.55,0.073,1.41,2.83,1.14,0.04,0.04,0.04
0.08,7.74,0.01,0.001,3.66,0.77,0.2,0.007,0.148,1.75,14.24,1.92,0.03,0.45,0.02
0.08,15.86,0.09,0.09,0.31,0.02,0.0,0.55,0.093,0.9,6.6,3.42,0.09,0.03,0.05
0.58,5.34,0.1,0.11,4.7,1.11,0.29,0.002,0.155,1.8,40.49,0.02,0.07,0.05,0.01
0.05,7.48,0.04,0.003,1.1,1.52,0.15,0.008,0.042,1.43,13.7,1.71,0.05,0.49,0.02
0.3,9.49,0.05,0.006,2.24,0.22,0.63,0.63,0.162,1.83,42.64,6.14,0.09,0.44,0.06
0.11,14.39,0.001,0.007,4.08,0.81,0.53,0.53,0.057,1.35,9.72,0.23,0.07,0.42,0.01
1.0,29.37,0.31000000000000005,0.01,4.93,1.76,0.0,0.0,0.126,1.62,35.49,3.18,0.05,0.12,0.08
0.02,27.93,0.04,0.04,0.15,0.08,0.0,0.004,0.043,0.51,7.38,4.39,0.09,0.03,0.09
0.09,10.99,0.08,0.01,0.1,0.74,0.45,0.0,0.181,1.0,0.52,1.89,0.03,0.08,0.0
0.08,27.0,0.05,0.03,0.03,1.24,0.68,0.68,0.182,0.75,2.5,0.96,0.01,0.06,0.07
0.76,0.47,0.03,0.002,3.0,0.7,0.3,0.005,0.065,1.38,33.34,5.93,0.03,0.47,0.03
1.0,12.66,0.04,0.008,7.96,0.7,0.59,0.59,0.152,1.12,30.25,0.51,0.03,0.35,0.07
0.03,20.07,0.07,0.08,0.25,0.19,0.0,0.74,0.062,0.37,1.27,3.21,0.0,0.01,0.02
0.09,11.84,0.06,0.07,0.02,0.03,0.62,0.62,0.05,0.59,1.08,2.67,0.06,0.03,0.02
0.05,18.4,0.05,0.04,0.09,0.4,0.0,0.0,0.04,2.37,2.15,0.03,0.03,0.06,0.02
0.01,9.1,0.02,0.005,0.3,0.67,0.22,0.009,0.107,1.59,54.0,4.73,0.01,0.39,0.07
0.02,20.8,0.31000000000000005,0.03,7.07,0.04,0.93,0.93,0.152,1.52,13.91,1.65,0.04,0.18,0.03
0.03,21.62,0.09,0.01,0.45,0.34,0.0,0.74,0.135,0.47,0.88,0.77,0.06,0.04,0.04
0.2,15.34,0.31000000000000005,0.09,6.91,0.01,0.37,0.002,0.085,2.27,11.8,3.55,0.05,0.18,0.07
0.07,13.72,0.04,0.007,6.69,0.57,1.0,1.0,0.065,1.17,2.43,5.45,0.08,0.48,0.08
1.0,13.55,0.02,0.006,3.05,0.04,0.58,0.58,0.127,1.8,15.21,6.52,0.03,0.47,0.01
0.08,21.95,0.05,0.09,0.48,0.05,0.0,0.75,0.119,0.27,7.39,0.22,0.09,0.09,0.02
0.05,2.31,0.03,0.001,4.4,1.0,0.49,0.001,0.031,1.87,8.76,3.93,0.09,0.43,0.03
1.0,29.56,0.31000000000000005,0.04,6.66,0.08,0.1,0.002,0.107,1.68,58.25,0.82,0.07,0.36,0.0
1.0,15.84,0.31000000000000005,0.09,2.57,0.63,0.0,0.004,0.031,1.79,42.66,5.86,0.05,0.07,0.08
0.02,14.44,0.02,0.009,3.61,1.45,0.52,0.52,0.197,1.45,15.98,4.47,0.06,0.02,0.08
0.02,6.84,0.01,0.04,0.06,0.09,0.61,0.0,0.127,2.1,1.97,3.55,0.07,0.05,0.03
0.09,14.57,0.03,0.06,0.37,0.65,0.0,0.53,0.132,0.13,3.33,1.21,0.05,0.09,0.05
0.07,19.52,0.1,0.09,0.07,0.08,0.26,0.003,0.146,1.56,6.31,1.36,0.09,0.01,0.05
0.02,3.33,0.04,0.05,0.06,1.72,0.96,0.96,0.119,2.08,0.54,0.69,0.02,0.02,0.02
0.02,19.93,0.09,0.01,0.12,1.76,0.53,0.53,0.105,1.31,4.84,0.55,0.02,0.07,0.07
1.0,14.02,0.04,0.008,4.24,0.02,0.05,0.003,0.078,1.11,50.28,7.07,0.07,0.44,0.01
0.01,10.72,0.09,0.08,0.23,0.4,0.43,0.005,0.033,0.13,5.68,0.28,0.04,0.08,0.02
0.03,9.13,0.05,0.05,0.09,1.17,0.95,0.95,0.014,0.79,0.23,5.53,0.1,0.01,0.04
0.59,22.23,0.31000000000000005,0.05,6.77,0.93,0.0,0.0,0.105,1.6,18.81,0.63,0.04,0.43,0.05
0.1,1.62,0.06,0.06,0.67,1.44,0.99,0.99,0.096,1.95,4.9,3.41,0.08,0.02,0.03
0.11,23.08,0.31000000000000005,0.02,5.35,1.94,0.08,0.008,0.194,2.01,1.07,4.8,0.08,0.22,0.07
1.0,14.0,0.29,0.02,4.41,1.6,0.0,0.0,0.01,1.66,38.27,2.96,0.04,0.33,0.0
0.01,10.24,0.03,0.01,0.01,0.1,0.26,0.005,0.033,0.19,1.19,0.04,0.09,0.05,0.02
0.75,10.88,0.01,0.006,3.49,0.73,0.0,0.0,0.011,1.47,18.51,0.77,0.02,0.36,0.08
0.07,22.27,0.03,0.05,0.03,0.96,0.99,0.99,0.13,1.33,0.13,1.31,0.01,0.0,0.03
1.0,17.82,0.01,0.001,6.81,0.11,0.61,0.61,0.059,1.91,37.64,6.56,0.1,0.06,0.05
0.07,8.24,0.0,0.04,0.64,1.71,0.0,0.6,0.193,0.35,5.65,0.17,0.01,0.03,0.04
0.0,26.82,0.05,0.003,3.11,0.84,0.89,0.89,0.048,1.67,23.36,3.93,0.06,0.41,0.08
0.04,3.04,0.02,0.06,0.01,0.1,0.66,0.0,0.014,1.68,3.55,6.67,0.01,0.05,0.02
1.0,26.79,0.03,0.008,1.33,1.52,0.0,0.0,0.149,1.6,31.89,1.2,0.02,0.4,0.07
0.07,15.74,0.04,0.06,0.07,0.08,0.0,0.0,0.062,1.09,0.51,4.02,0.1,0.1,0.04
0.1,28.85,0.03,0.05,0.1,1.32,0.73,0.73,0.086,1.45,2.56,0.61,0.07,0.02,0.03
0.04,28.78,0.01,0.02,0.38,0.26,0.91,0.91,0.176,1.2,5.41,2.07,0.05,0.09,0.09
0.05,18.17,0.001,0.001,7.87,1.85,0.18,0.0,0.047,1.38,4.77,3.95,0.05,0.46,0.0
0.05,19.81,0.04,0.03,0.35,0.61,0.42,0.005,0.162,0.55,0.64,0.7,0.05,0.08,0.05
0.0,8.57,0.05,0.03,0.06,1.1,0.0,0.0,0.192,1.42,0.01,1.99,0.06,0.0,0.05
0.01,0.05,0.02,0.05,0.0,1.38,0.87,0.87,0.047,1.3,0.35,1.93,0.09,0.02,0.08
0.06,27.63,0.03,0.01,0.2,0.08,0.0,0.007,0.033,0.55,6.18,1.7,0.01,0.0,0.05
0.08,4.3,0.08,0.01,0.05,0.04,0.03,0.007,0.11,1.16,0.05,0.68,0.07,0.09,0.04
0.03,6.04,0.08,0.05,0.42,0.29,0.7,0.7,0.136,2.06,4.53,0.97,0.02,0.04,0.02
0.04,10.59,0.01,0.02,0.17,0.04,0.0,0.0,0.152,1.69,0.16,1.65,0.04,0.08,0.03
0.05,22.53,0.02,0.06,0.35,0.07,0.0,0.008,0.079,0.6,2.32,5.26,0.06,0.01,0.05
0.08,0.06,0.02,0.06,0.04,0.45,0.42,0.005,0.103,0.43,1.15,4.01,0.03,0.02,0.08
0.09,25.93,0.04,0.007,5.61,1.58,0.72,0.72,0.013,1.22,8.7,3.22,0.06,0.07,0.09
0.09,28.71,0.0,0.03,0.02,0.72,0.0,0.007,0.153,0.08,1.93,1.81,0.1,0.01,0.09
0.29,23.19,0.03,0.006,4.94,1.85,0.75,0.75,0.124,1.0,24.84,3.19,0.08,0.37,0.06
0.09,27.28,0.08,0.01,0.07,1.14,0.36,0.004,0.065,1.93,0.47,0.2,0.01,0.05,0.09
0.03,8.22,0.06,0.05,0.15,0.01,0.67,0.0,0.042,1.0,0.92,2.28,0.1,0.1,0.08
0.07,15.15,0.04,0.06,0.08,0.87,0.41,0.003,0.043,1.73,0.45,0.14,0.02,0.02,0.05
0.05,3.88,0.31000000000000005,0.04,6.63,0.85,0.36,0.005,0.067,2.44,28.74,6.47,0.09,0.48,0.01
1.0,19.9,0.03,0.006,4.3,0.08,0.26,0.003,0.146,1.56,51.39,2.41,0.09,0.12,0.05
1.0,16.51,0.15,0.05,5.06,0.27,0.0,0.67,0.001,1.79,3.28,0.14,0.04,0.49,0.07
1.0,9.42,0.06,0.09,3.72,0.99,0.02,0.006,0.004,1.99,41.3,4.26,0.02,0.16,0.01
1.0,25.08,0.31000000000000005,0.07,5.12,1.23,0.62,0.62,0.022,2.09,15.6,7.79,0.04,0.43,0.01
1.0,16.66,0.19,0.07,0.41,1.82,0.0,0.95,0.154,1.51,17.17,0.06,0.07,0.32,0.05
1.0,2.07,0.04,0.007,1.33,0.94,0.28,0.009,0.023,1.37,22.9,4.23,0.06,0.03,0.04
0.07,10.69,0.001,0.007,3.35,0.88,0.5,0.5,0.03,1.8,38.44,2.08,0.09,0.24,0.03
0.06,13.71,0.31000000000000005,0.13,5.11,1.21,0.77,0.77,0.158,1.53,1.62,0.89,0.05,0.04,0.08
0.01,17.48,0.31000000000000005,0.13,0.33,0.08,0.99,0.99,0.001,1.46,7.41,3.03,0.08,0.39,0.03
0.86,9.91,0.01,0.008,6.5,1.76,0.0,0.0,0.096,1.43,32.6,3.54,0.1,0.05,0.01
1.0,2.97,0.31000000000000005,0.06,3.53,1.22,0.0,0.004,0.105,1.44,28.08,5.64,0.09,0.15,0.08
0.02,2.85,0.06,0.05,0.17,1.53,0.93,0.93,0.075,1.77,5.07,0.39,0.05,0.06,0.05
0.03,24.93,0.01,0.09,0.07,0.04,0.08,0.006,0.049,0.46,7.25,0.76,0.03,0.1,0.0
0.04,7.99,0.03,0.09,0.03,1.76,0.98,0.98,0.01,0.52,0.31,0.13,0.09,0.02,0.01
0.03,23.09,0.31000000000000005,0.1,7.59,0.96,0.99,0.99,0.13,1.61,39.3,4.74,0.01,0.03,0.03
0.15,20.9,0.04,0.007,7.05,1.98,0.93,0.93,0.152,1.19,34.98,1.65,0.04,0.18,0.03
1.0,8.6,0.31000000000000005,0.1,2.19,0.7,0.0,0.0,0.168,1.25,34.41,1.44,0.09,0.31,0.01
0.05,12.39,0.17,0.12,2.5,1.97,0.37,0.001,0.06,1.29,46.97,0.87,0.03,0.27,0.05
0.09,19.71,0.07,0.02,0.19,1.05,0.77,0.77,0.052,1.7,1.89,3.9,0.01,0.03,0.04
0.09,29.01,0.07,0.1,0.02,0.07,0.0,0.91,0.187,0.7,0.2,0.36,0.02,0.0,0.05
1.0,0.16,0.14,0.04,6.43,0.18,0.0,0.78,0.174,2.02,43.25,3.81,0.07,0.03,0.06
0.09,24.46,0.01,0.09,0.0,0.4,0.0,0.008,0.022,0.74,5.89,0.09,0.09,0.1,0.02
0.09,25.82,0.04,0.06,0.06,1.96,0.85,0.85,0.192,1.37,1.5,0.87,0.09,0.03,0.09
0.03,5.01,0.05,0.02,0.23,1.77,0.22,0.006,0.126,0.27,2.77,0.47,0.07,0.05,0.05
0.02,23.24,0.16,0.05,2.68,0.4,0.59,0.59,0.118,2.16,36.48,1.75,0.02,0.23,0.06
0.09,0.67,0.08,0.1,0.29,1.09,0.02,0.002,0.125,1.35,11.64,1.54,0.01,0.01,0.04
1.0,12.45,0.31000000000000005,0.04,3.24,0.11,0.41,0.0,0.003,1.45,36.79,0.16,0.05,0.17,0.09
0.0,9.38,0.05,0.01,0.08,0.37,0.33,0.006,0.072,0.5,0.06,2.61,0.02,0.01,0.02
0.08,27.96,0.06,0.05,0.29,0.66,0.0,0.62,0.024,0.55,1.41,3.88,0.02,0.06,0.03
0.04,5.17,0.07,0.02,0.02,1.5,0.82,0.82,0.053,1.56,3.78,4.14,0.05,0.08,0.07
0.05,25.9,0.06,0.05,0.05,1.87,0.43,0.009,0.121,1.63,9.91,0.39,0.07,0.03,0.08
